FHR,TOCO,SpO2,RespRate,Temp
140.5,33.0,96.0,10.0,25.899999618530277
139.0,33.0,96.0,10.0,25.899999618530277
139.0,30.5,96.0,10.0,25.899999618530277
139.0,30.0,96.0,10.0,25.899999618530277
139.0,29.5,96.0,10.0,25.899999618530277
139.5,29.0,96.0,10.0,25.899999618530277
139.5,29.0,96.0,10.0,25.899999618530277
137.0,29.0,96.0,10.0,25.899999618530277
136.25,28.5,96.0,10.0,25.899999618530277
136.25,29.0,96.0,10.0,25.899999618530277
136.0,29.5,96.0,10.0,25.899999618530277
136.0,29.5,96.0,10.0,25.899999618530277
136.25,29.5,96.0,10.0,25.899999618530277
136.25,30.5,96.0,10.0,25.899999618530277
137.75,29.0,96.0,10.0,25.899999618530277
137.0,27.5,96.0,10.0,25.899999618530277
137.0,27.5,96.0,10.0,25.899999618530277
137.0,27.5,96.0,10.0,26.0
137.0,27.0,96.0,10.0,26.0
138.75,27.0,96.0,10.0,26.0
138.75,26.5,96.0,10.0,26.0
139.25,25.5,96.0,10.0,26.0
139.5,25.0,96.0,10.0,26.0
139.5,25.5,96.0,10.0,26.0
139.5,26.0,96.0,10.0,26.0
139.5,26.0,96.0,10.0,26.0
139.5,25.0,96.0,10.0,26.0
139.5,23.5,96.0,10.0,26.0
139.5,23.0,96.0,10.0,26.0
139.5,23.0,96.0,10.0,26.0
139.5,23.0,96.0,10.0,26.0
139.5,22.5,96.0,10.0,26.0
139.5,22.5,96.0,10.0,26.0
138.75,22.5,96.0,10.0,26.0
138.75,22.0,96.0,10.0,26.0
139.0,22.0,96.0,10.0,26.0
139.0,21.5,96.0,10.0,26.0
139.5,21.5,96.0,10.0,26.0
139.5,21.0,96.0,10.0,26.0
140.0,21.0,96.0,10.0,26.0
140.0,21.0,96.0,10.0,26.0
140.0,20.5,96.0,10.0,26.0
139.75,20.5,96.0,10.0,26.0
139.75,21.0,96.0,10.0,26.0
140.5,22.5,96.0,10.0,26.0
139.0,24.5,96.0,10.0,26.0
139.0,26.5,96.0,10.0,26.0
139.5,26.5,96.0,10.0,26.0
139.5,23.5,96.0,10.0,26.0
139.5,24.0,96.0,10.0,26.0
139.5,25.0,96.0,10.0,26.0
138.25,25.5,96.0,10.0,26.0
137.0,26.5,96.0,10.0,26.0
137.0,25.5,96.0,10.0,26.0
138.0,26.0,96.0,10.0,26.0
138.0,26.0,96.0,10.0,26.0
137.75,26.0,96.0,10.0,26.0
137.75,25.5,96.0,10.0,26.0
137.5,24.5,96.0,10.0,26.0
137.0,24.5,96.0,10.0,26.0
137.0,25.5,96.0,10.0,26.0
137.5,25.5,96.0,10.0,26.0
137.5,26.5,96.0,10.0,26.0
137.5,28.5,96.0,10.0,26.0
137.5,30.5,96.0,10.0,26.0
138.25,28.5,96.0,10.0,26.0
138.0,28.5,96.0,10.0,26.0
138.0,28.0,96.0,10.0,26.0
139.5,28.5,96.0,10.0,26.0
142.25,29.5,96.0,10.0,26.0
142.25,29.0,96.0,10.0,26.0
140.75,29.0,96.0,10.0,26.0
140.75,29.0,96.0,10.0,26.0
141.0,28.5,96.0,10.0,26.0
141.0,28.0,96.0,10.0,26.0
141.0,29.0,96.0,10.0,26.0
140.25,28.5,96.0,10.0,26.0
139.5,29.5,96.0,10.0,26.0
139.5,31.0,96.0,10.0,26.0
138.5,29.0,96.0,10.0,26.0
138.5,28.0,96.0,10.0,26.0
136.75,28.5,96.0,10.0,26.0
136.75,28.0,96.0,10.0,26.0
135.25,28.0,96.0,10.0,26.0
135.25,27.0,96.0,10.0,26.0
135.5,26.0,96.0,10.0,26.0
135.0,25.5,96.0,10.0,26.0
135.0,25.0,96.0,10.0,26.0
135.0,27.0,96.0,10.0,26.0
135.0,29.0,96.0,10.0,26.0
135.0,29.0,96.0,10.0,26.0
135.0,28.0,96.0,10.0,26.0
136.5,28.5,96.0,10.0,26.0
136.5,30.0,96.0,10.0,26.0
134.5,30.5,96.0,10.0,26.0
134.5,31.5,96.0,10.0,26.0
134.25,32.5,96.0,10.0,26.0
134.25,36.5,96.0,10.0,26.0
134.5,36.5,96.0,10.0,26.0
132.75,36.5,96.0,10.0,26.0
132.75,38.5,96.0,10.0,26.0
135.0,38.0,96.0,10.0,26.0
135.0,35.0,96.0,10.0,26.0
135.75,33.5,96.0,10.0,26.0
135.75,31.0,96.0,10.0,26.0
135.75,33.5,96.0,10.0,26.0
135.75,28.5,96.0,10.0,26.0
134.75,32.5,96.0,10.0,26.0
135.75,33.5,96.0,10.0,26.0
135.75,29.0,96.0,10.0,26.0
136.25,30.5,96.0,10.0,26.0
136.25,31.0,96.0,10.0,26.0
135.5,32.0,96.0,10.0,26.0
135.5,33.5,96.0,10.0,26.0
135.5,35.5,96.0,10.0,26.0
137.0,30.5,96.0,10.0,26.0
137.0,28.5,96.0,10.0,26.0
137.5,33.5,96.0,10.0,26.0
138.25,27.5,96.0,10.0,26.0
138.25,29.5,96.0,10.0,26.0
140.5,31.5,96.0,10.0,26.0
140.5,28.5,96.0,10.0,26.0
141.75,33.0,96.0,10.0,26.0
141.75,35.0,96.0,10.0,26.0
141.75,34.5,96.0,10.0,26.0
141.75,34.0,96.0,10.0,26.0
141.75,33.0,96.0,10.0,26.0
141.75,30.5,96.0,10.0,26.0
141.75,29.5,96.0,10.0,26.0
142.0,30.0,96.0,10.0,26.0
142.0,33.0,96.0,10.0,26.0
142.0,34.5,96.0,10.0,26.0
146.75,37.0,96.0,10.0,26.0
148.75,37.5,96.0,10.0,26.0
148.75,40.5,96.0,10.0,26.0
147.5,38.5,96.0,10.0,26.0
147.5,39.0,96.0,10.0,26.0
148.25,35.5,96.0,10.0,26.0
148.25,40.5,96.0,10.0,26.0
147.0,36.0,96.0,10.0,26.0
145.5,41.0,96.0,10.0,26.0
145.5,45.5,96.0,10.0,26.0
145.5,48.5,96.0,10.0,26.0
145.5,48.0,96.0,10.0,26.0
145.5,45.5,96.0,10.0,26.0
145.5,47.0,96.0,10.0,26.0
145.5,48.5,96.0,10.0,26.0
145.5,48.0,96.0,10.0,26.0
145.5,47.0,96.0,10.0,26.0
145.5,49.5,96.0,10.0,26.0
145.5,52.5,96.0,10.0,26.0
145.5,52.0,96.0,10.0,26.0
145.5,46.5,96.0,10.0,26.0
145.5,45.5,96.0,10.0,26.0
145.5,43.5,96.0,10.0,26.0
145.5,46.5,96.0,10.0,26.0
0.0,46.0,96.0,10.0,26.0
0.0,41.5,96.0,10.0,26.0
0.0,41.5,96.0,10.0,26.0
0.0,38.5,96.0,10.0,26.0
0.0,40.5,96.0,10.0,26.0
0.0,41.0,96.0,10.0,26.0
0.0,41.0,96.0,10.0,26.0
0.0,40.5,96.0,10.0,26.0
0.0,37.5,96.0,10.0,26.0
0.0,40.5,96.0,10.0,26.0
130.5,39.5,96.0,10.0,26.0
129.0,37.0,96.0,10.0,26.0
129.0,41.5,96.0,10.0,26.0
130.75,43.0,96.0,10.0,26.0
130.75,40.5,96.0,10.0,26.0
133.25,43.0,96.0,10.0,26.0
133.25,40.5,96.0,10.0,26.0
133.75,45.0,96.0,10.0,26.0
133.75,52.0,96.0,10.0,26.0
136.25,50.5,96.0,10.0,26.0
138.5,50.5,96.0,10.0,26.0
138.5,52.5,96.0,10.0,26.0
138.0,51.0,96.0,10.0,26.0
138.0,56.5,96.0,10.0,26.0
139.25,53.5,96.0,10.0,26.0
138.75,51.5,96.0,10.0,26.0
138.75,49.0,96.0,10.0,26.0
140.25,51.0,96.0,10.0,26.0
140.25,53.5,96.0,10.0,26.0
140.75,44.5,96.0,10.0,26.0
142.5,45.5,96.0,10.0,26.0
142.5,48.5,96.0,10.0,26.0
142.25,48.5,96.0,10.0,26.0
142.25,47.0,96.0,10.0,26.0
142.0,44.0,96.0,10.0,26.0
142.5,38.5,96.0,10.0,26.0
142.5,36.0,96.0,10.0,26.0
142.5,36.5,96.0,10.0,26.0
143.75,37.0,96.0,10.0,26.0
143.75,37.0,96.0,10.0,26.0
142.0,39.0,96.0,10.0,26.0
142.0,39.0,96.0,10.0,26.0
144.25,40.5,96.0,10.0,26.0
144.0,47.5,96.0,10.0,26.0
144.0,44.5,96.0,10.0,26.0
143.75,47.5,96.0,10.0,26.0
143.25,43.5,96.0,10.0,26.0
143.25,48.0,96.0,10.0,26.0
144.25,51.5,96.0,10.0,26.0
144.25,54.0,96.0,10.0,26.0
144.5,58.0,96.0,10.0,26.0
144.5,51.5,96.0,10.0,26.0
144.0,40.5,96.0,10.0,26.0
144.0,43.5,96.0,10.0,26.0
144.25,52.0,96.0,10.0,26.0
144.0,43.5,96.0,10.0,26.0
144.0,40.0,96.0,10.0,26.0
143.25,41.0,96.0,10.0,26.0
143.25,45.0,96.0,10.0,26.0
145.0,45.5,96.0,10.0,26.0
143.75,41.0,96.0,10.0,26.0
143.75,30.5,96.0,10.0,26.0
143.25,34.5,96.0,10.0,26.0
144.0,41.5,96.0,10.0,26.0
144.0,38.5,96.0,10.0,26.0
144.75,35.5,96.0,10.0,26.0
144.75,37.5,96.0,10.0,26.0
145.25,42.0,96.0,10.0,26.0
145.25,41.5,96.0,10.0,26.0
145.25,31.0,96.0,10.0,26.0
147.0,32.5,96.0,10.0,26.0
146.5,37.5,96.0,10.0,26.0
146.5,35.5,96.0,10.0,26.0
147.0,27.0,96.0,10.0,26.0
147.0,26.5,96.0,10.0,26.0
147.0,28.0,96.0,10.0,26.0
147.0,28.5,96.0,10.0,26.0
148.75,30.5,96.0,10.0,26.0
148.75,31.5,96.0,10.0,26.0
148.75,27.0,96.0,10.0,26.0
149.0,30.5,96.0,10.0,26.0
150.0,31.5,96.0,10.0,26.0
150.0,24.0,96.0,10.0,26.0
149.75,31.0,96.0,10.0,26.0
150.25,33.5,96.0,10.0,26.0
150.25,32.5,96.0,10.0,26.0
150.75,34.5,96.0,10.0,26.0
150.75,30.5,96.0,10.0,26.0
151.25,25.0,96.0,10.0,26.0
150.25,26.0,96.0,10.0,26.0
150.25,26.0,96.0,10.0,26.0
151.25,27.0,96.0,10.0,26.0
150.0,27.5,96.0,10.0,26.0
150.0,26.5,96.0,10.0,26.0
150.0,25.0,96.0,10.0,26.0
150.0,24.0,96.0,10.0,26.0
150.0,23.5,96.0,10.0,26.0
150.0,26.5,96.0,10.0,26.0
150.0,23.0,96.0,10.0,26.0
149.75,22.5,96.0,10.0,26.0
149.25,23.5,96.0,10.0,26.0
149.25,20.0,96.0,10.0,26.0
148.75,24.0,96.0,10.0,26.0
149.75,23.5,96.0,10.0,26.0
149.75,23.0,96.0,10.0,26.0
150.0,21.5,96.0,10.0,26.0
150.0,20.0,96.0,10.0,26.0
151.0,21.0,96.0,10.0,26.0
151.25,25.5,96.0,10.0,26.0
151.25,25.0,96.0,10.0,26.0
151.5,24.0,96.0,10.0,26.0
152.5,22.5,96.0,10.0,26.0
152.5,21.5,96.0,10.0,26.0
152.5,24.5,96.0,10.0,26.0
153.25,25.5,96.0,10.0,26.0
153.25,23.5,96.0,10.0,26.0
152.0,22.5,96.0,10.0,26.0
152.0,22.0,96.0,10.0,26.0
152.25,24.0,96.0,10.0,26.0
153.75,24.5,96.0,10.0,26.0
153.75,23.5,96.0,10.0,26.0
155.0,24.0,96.0,10.0,26.0
153.25,23.5,96.0,10.0,26.0
153.25,23.5,96.0,10.0,26.0
151.75,22.5,96.0,10.0,26.0
154.0,22.0,96.0,10.0,26.0
154.0,24.0,96.0,10.0,26.0
154.0,22.0,96.0,10.0,26.0
154.0,22.5,96.0,10.0,26.0
154.0,20.5,96.0,10.0,26.0
153.75,24.0,96.0,10.0,26.0
153.75,24.5,96.0,10.0,26.0
155.0,23.0,96.0,10.0,26.0
153.75,21.5,96.0,10.0,26.0
153.75,21.0,96.0,10.0,26.0
152.5,22.5,96.0,10.0,26.0
151.0,21.0,96.0,10.0,26.0
151.0,20.5,96.0,10.0,26.0
148.0,21.0,96.0,10.0,26.0
148.0,21.5,96.0,10.0,26.0
146.0,23.0,96.0,10.0,26.0
143.25,21.5,96.0,10.0,26.0
143.25,21.0,96.0,10.0,26.0
140.75,20.5,96.0,10.0,26.0
140.75,20.0,96.0,10.0,26.0
133.5,20.5,96.0,10.0,26.0
133.5,20.0,96.0,10.0,26.0
131.75,21.5,96.0,10.0,26.0
131.75,21.0,96.0,10.0,26.0
128.75,20.5,96.0,10.0,26.0
128.75,20.5,96.0,10.0,26.0
127.75,21.0,96.0,10.0,26.0
127.75,21.0,96.0,10.0,26.0
128.0,21.5,96.0,10.0,26.0
127.25,22.0,96.0,10.0,26.0
127.25,23.0,96.0,10.0,26.0
127.75,22.0,96.0,10.0,26.0
127.75,22.0,96.0,10.0,26.0
128.0,22.0,96.0,10.0,26.0
128.0,20.5,96.0,10.0,26.0
128.5,21.0,96.0,10.0,26.0
128.5,21.5,96.0,10.0,26.0
127.25,21.0,96.0,10.0,26.0
127.25,20.5,96.0,10.0,26.0
126.5,19.0,96.0,10.0,26.0
126.5,20.0,96.0,10.0,26.0
126.75,22.5,96.0,10.0,26.0
127.0,22.0,96.0,10.0,26.0
127.0,23.5,96.0,10.0,26.0
127.0,23.5,96.0,10.0,26.0
127.0,27.5,96.0,10.0,26.0
126.75,27.0,96.0,10.0,26.0
126.75,24.0,96.0,10.0,26.0
125.0,23.5,96.0,10.0,26.0
125.0,22.5,96.0,10.0,26.0
122.75,21.5,96.0,10.0,26.0
122.75,22.0,96.0,10.0,26.0
121.75,23.0,96.0,10.0,26.0
121.75,22.5,96.0,10.0,26.0
121.0,21.5,96.0,10.0,26.0
121.0,21.0,96.0,10.0,26.0
122.5,21.0,96.0,10.0,26.0
122.5,21.5,96.0,10.0,26.0
122.25,23.0,96.0,10.0,26.00277778837416
122.25,20.0,96.0,10.0,26.00555557674832
123.0,19.5,96.0,10.0,26.00833336512248
123.0,17.5,96.0,10.0,26.011111153496635
124.5,17.0,96.0,10.0,26.0138889418708
124.5,17.5,96.0,10.0,26.016666730244957
125.75,20.0,96.0,10.0,26.019444518619117
125.5,18.5,96.0,10.0,26.02222230699327
125.5,16.5,96.0,10.0,26.02500009536743
124.5,14.5,96.0,10.0,26.027777883741592
124.5,13.0,96.0,10.0,26.03055567211575
123.75,12.5,96.0,10.0,26.03333346048991
123.75,13.0,96.0,10.0,26.036111248864067
123.25,14.5,96.0,10.0,26.038889037238228
123.25,15.0,96.0,10.0,26.041666825612385
124.25,15.0,96.0,10.0,26.044444613986546
124.25,15.5,96.0,10.0,26.047222402360703
126.0,13.5,96.0,10.0,26.050000190734863
126.0,14.5,96.0,10.0,26.052777979109024
127.25,16.0,96.5,10.0,26.05555576748318
127.25,16.0,97.0,10.0,26.05833355585734
127.75,15.5,96.5,10.0,26.0611113442315
127.75,16.0,96.0,10.0,26.06388913260566
127.75,15.0,96.0,10.0,26.066666920979817
127.75,14.5,96.0,10.0,26.069444709353977
125.25,16.0,96.0,10.0,26.07222249772813
125.25,17.5,96.0,10.0,26.07500028610229
124.75,16.0,96.0,10.0,26.077778074476456
124.75,15.5,96.0,10.0,26.080555862850613
125.0,14.5,96.0,10.0,26.083333651224773
125.0,14.0,96.0,10.0,26.08611143959893
126.5,13.5,96.0,10.0,26.08888922797309
126.5,15.0,96.0,10.0,26.091667016347248
126.25,16.0,96.0,10.0,26.09444480472141
127.25,16.0,96.0,10.0,26.09722259309557
127.25,15.5,96.0,10.0,26.100000381469727
128.0,15.5,96.0,10.0,26.100000381469727
128.0,15.0,96.0,10.0,26.100000381469727
128.5,15.0,96.0,10.0,26.100000381469727
128.5,16.0,96.0,10.0,26.100000381469727
128.5,19.0,96.0,10.0,26.100000381469727
128.5,19.0,96.0,10.0,26.100000381469727
128.0,19.0,96.0,10.0,26.100000381469727
128.0,18.5,96.0,10.0,26.100000381469727
127.25,17.5,96.0,10.0,26.100000381469727
127.25,17.5,96.0,10.0,26.100000381469727
127.25,18.0,96.0,10.0,26.100000381469727
127.25,19.0,96.0,10.0,26.100000381469727
128.5,20.5,96.0,10.0,26.100000381469727
128.5,20.5,96.0,10.0,26.100000381469727
131.0,21.5,96.0,10.0,26.100000381469727
132.75,22.0,96.0,10.0,26.100000381469727
132.75,22.0,96.0,10.0,26.100000381469727
134.5,22.0,96.0,10.0,26.100000381469727
134.5,21.0,96.0,10.0,26.100000381469727
136.0,21.0,96.0,10.0,26.100000381469727
136.0,22.5,96.0,10.0,26.100000381469727
136.0,21.5,96.0,10.0,26.100000381469727
135.75,23.0,96.0,10.0,26.100000381469727
135.75,25.0,96.0,10.0,26.100000381469727
134.5,26.0,96.0,10.0,26.100000381469727
133.5,23.5,96.0,10.0,26.100000381469727
133.5,22.5,96.0,10.0,26.100000381469727
131.5,23.0,96.0,10.0,26.100000381469727
131.5,22.0,96.0,10.0,26.100000381469727
130.25,21.5,96.0,10.0,26.100000381469727
130.25,22.0,96.0,10.0,26.100000381469727
129.0,24.0,96.0,10.0,26.100000381469727
129.0,26.0,96.0,10.0,26.100000381469727
128.75,24.5,96.0,10.0,26.100000381469727
128.75,23.0,96.0,10.0,26.100000381469727
128.5,22.0,96.0,10.0,26.100000381469727
128.5,21.0,96.0,10.0,26.100000381469727
128.75,21.0,96.0,10.0,26.100000381469727
128.75,21.0,96.0,10.0,26.100000381469727
132.0,21.0,96.0,10.0,26.100000381469727
132.0,21.0,96.0,10.0,26.100000381469727
135.75,20.0,96.0,10.0,26.100000381469727
135.75,18.5,96.0,10.0,26.100000381469727
134.75,20.0,96.0,10.0,26.100000381469727
134.5,18.5,96.0,10.0,26.100000381469727
134.5,18.0,96.0,10.0,26.100000381469727
135.25,16.0,96.0,10.0,26.100000381469727
135.25,15.0,96.0,10.0,26.100000381469727
134.5,14.5,96.0,10.0,26.100000381469727
135.0,14.0,96.0,10.0,26.100000381469727
135.0,13.5,96.0,10.0,26.100000381469727
132.5,13.0,96.0,10.0,26.100000381469727
132.5,12.5,96.0,10.0,26.100000381469727
131.0,12.5,96.0,10.0,26.100000381469727
131.0,11.5,96.0,10.0,26.100000381469727
131.25,10.5,96.0,10.0,26.100000381469727
131.5,10.0,96.0,10.0,26.100000381469727
131.5,10.0,96.0,10.0,26.100000381469727
130.25,10.0,96.0,10.0,26.100000381469727
130.25,10.0,96.0,10.0,26.100000381469727
130.25,10.0,96.0,10.0,26.100000381469727
130.5,9.5,96.0,10.0,26.100000381469727
129.0,9.5,96.0,10.0,26.100000381469727
129.0,9.5,96.0,10.0,26.100000381469727
129.75,9.5,96.0,10.0,26.100000381469727
129.75,10.5,96.0,10.0,26.100000381469727
130.25,11.5,96.0,10.0,26.100000381469727
130.25,13.0,96.0,10.0,26.100000381469727
130.75,15.0,96.0,10.0,26.100000381469727
130.75,14.0,96.0,10.0,26.100000381469727
130.5,13.5,96.0,10.0,26.100000381469727
130.5,13.0,96.0,10.0,26.100000381469727
131.25,12.5,96.0,10.0,26.100000381469727
133.25,13.0,96.0,10.0,26.100000381469727
133.25,13.0,96.0,10.0,26.100000381469727
134.25,13.5,96.0,10.0,26.100000381469727
134.25,13.0,96.0,10.0,26.100000381469727
135.5,13.0,96.0,10.0,26.100000381469727
135.5,12.5,96.0,10.0,26.100000381469727
136.5,12.0,96.0,10.0,26.100000381469727
137.25,11.5,96.0,10.0,26.100000381469727
137.25,11.5,96.0,10.0,26.100000381469727
137.75,11.0,96.0,10.0,26.100000381469727
137.75,10.0,96.0,10.0,26.100000381469727
137.5,10.0,96.0,10.0,26.100000381469727
137.5,10.0,96.0,10.0,26.100000381469727
138.25,9.5,96.0,10.0,26.100000381469727
138.25,10.0,96.0,10.0,26.100000381469727
137.0,10.0,96.0,10.0,26.100000381469727
136.75,9.5,96.0,10.0,26.100000381469727
136.75,9.5,96.0,10.0,26.100000381469727
136.5,9.5,96.0,10.0,26.100000381469727
135.25,9.0,96.0,10.0,26.100000381469727
135.25,9.0,96.0,10.0,26.100000381469727
134.25,9.0,96.0,10.0,26.100000381469727
134.25,9.5,96.0,10.0,26.100000381469727
133.25,12.5,96.0,10.0,26.100000381469727
133.25,15.5,96.0,10.0,26.100000381469727
132.0,18.5,96.0,10.0,26.100000381469727
132.0,19.5,96.0,10.0,26.100000381469727
131.5,21.0,96.0,10.0,26.100000381469727
131.5,21.5,96.0,10.0,26.100000381469727
130.25,22.5,96.0,10.0,26.100000381469727
130.25,23.0,96.0,10.0,26.100000381469727
129.25,23.5,96.0,10.0,26.100000381469727
129.5,25.0,96.0,10.0,26.100000381469727
129.5,25.0,96.0,10.0,26.100000381469727
129.75,25.5,96.0,10.0,26.100000381469727
129.75,24.5,96.0,10.0,26.100000381469727
129.5,24.0,96.0,10.0,26.100000381469727
129.5,23.5,96.0,10.0,26.100000381469727
129.25,22.5,96.0,10.0,26.100000381469727
129.25,21.5,96.0,10.0,26.100000381469727
131.25,21.0,96.0,10.0,26.100000381469727
131.25,21.5,96.0,10.0,26.100000381469727
132.0,22.5,96.0,10.0,26.100000381469727
132.75,23.5,96.0,10.0,26.100000381469727
132.75,23.0,96.0,10.0,26.100000381469727
133.5,22.0,96.0,10.0,26.100000381469727
133.5,21.0,96.0,10.0,26.100000381469727
134.25,20.5,96.0,10.0,26.100000381469727
134.25,20.0,96.0,10.0,26.100000381469727
134.75,20.0,96.0,10.0,26.100000381469727
134.75,20.0,96.0,10.0,26.100000381469727
135.25,20.0,96.0,10.0,26.100000381469727
135.5,20.5,96.0,10.0,26.100000381469727
135.5,22.0,96.0,10.0,26.100000381469727
134.75,23.0,96.0,10.0,26.100000381469727
134.75,24.0,96.0,10.0,26.100000381469727
135.0,22.5,96.0,10.0,26.100000381469727
135.0,22.0,96.0,10.0,26.100000381469727
133.75,21.0,96.0,10.0,26.100000381469727
131.5,20.0,96.0,10.0,26.100000381469727
131.5,19.5,96.0,10.0,26.100000381469727
131.5,19.0,96.0,10.0,26.100000381469727
131.5,19.5,96.0,10.0,26.100000381469727
133.0,21.0,96.0,10.0,26.100000381469727
133.0,21.5,96.0,10.0,26.100000381469727
134.25,21.0,96.0,10.0,26.100000381469727
134.25,20.5,96.0,10.0,26.100000381469727
136.5,19.5,96.0,10.0,26.100000381469727
136.75,19.0,96.0,10.0,26.100000381469727
136.75,19.0,96.0,10.0,26.100000381469727
138.5,19.5,96.0,10.0,26.100000381469727
138.5,18.0,96.0,10.0,26.100000381469727
139.25,18.5,96.0,10.0,26.100000381469727
139.25,18.0,96.0,10.0,26.100000381469727
140.0,17.0,96.0,10.0,26.100000381469727
139.5,15.5,96.0,10.0,26.100000381469727
139.5,15.0,96.0,10.0,26.100000381469727
138.5,14.5,96.0,10.0,26.100000381469727
138.5,15.5,96.0,10.0,26.100000381469727
138.5,14.0,96.0,10.0,26.100000381469727
138.5,14.0,96.0,10.0,26.100000381469727
137.0,14.0,96.0,10.0,26.100000381469727
137.0,14.5,96.0,10.0,26.100000381469727
136.5,16.0,96.0,10.0,26.100000381469727
136.5,17.0,96.0,10.0,26.100000381469727
134.5,16.0,96.0,10.0,26.100000381469727
133.75,15.5,96.0,10.0,26.100000381469727
133.75,15.0,96.0,10.0,26.100000381469727
132.0,14.5,96.0,10.0,26.100000381469727
132.0,14.5,96.0,10.0,26.100000381469727
130.5,14.5,96.0,10.0,26.100000381469727
130.5,14.5,96.0,10.0,26.100000381469727
130.0,15.0,96.0,10.0,26.100000381469727
129.0,15.5,96.0,10.0,26.100000381469727
129.0,16.0,96.0,10.0,26.100000381469727
129.0,15.5,96.0,10.0,26.100000381469727
129.0,15.0,96.0,10.0,26.100000381469727
128.75,14.0,96.0,10.0,26.100000381469727
128.75,14.0,96.0,10.0,26.100000381469727
128.75,14.0,96.0,10.0,26.100000381469727
128.75,14.5,96.0,10.0,26.100000381469727
128.75,14.0,96.0,10.0,26.100000381469727
129.0,14.5,96.0,10.0,26.100000381469727
129.0,15.0,96.0,10.0,26.100000381469727
128.75,14.5,96.0,10.0,26.100000381469727
128.75,14.5,96.0,10.0,26.100000381469727
137.5,14.0,96.5,10.0,26.100000381469727
137.0,14.0,97.0,10.0,26.100000381469727
137.0,14.0,97.0,10.0,26.100000381469727
137.25,14.0,97.0,10.0,26.100000381469727
137.25,13.5,97.0,10.0,26.100000381469727
137.5,13.5,97.0,10.0,26.100000381469727
137.5,13.5,97.0,10.0,26.100000381469727
138.25,13.5,97.0,10.0,26.100000381469727
138.0,13.5,97.0,10.0,26.100000381469727
138.0,13.5,97.0,10.0,26.100000381469727
137.5,13.0,97.0,10.0,26.100000381469727
137.5,13.5,97.0,10.0,26.100000381469727
138.5,13.0,97.0,10.0,26.100000381469727
138.25,13.0,97.0,10.0,26.100000381469727
138.25,13.0,97.0,10.0,26.100000381469727
139.5,13.5,97.0,10.0,26.100000381469727
139.5,14.0,96.5,10.0,26.100000381469727
139.5,15.5,96.0,10.0,26.100000381469727
139.5,16.5,96.0,10.0,26.100000381469727
140.25,17.5,96.0,10.0,26.100000381469727
140.25,18.5,96.5,10.0,26.100000381469727
140.5,17.0,97.0,10.0,26.100000381469727
141.0,16.0,96.5,10.0,26.100000381469727
141.0,16.0,96.0,10.0,26.100000381469727
141.5,16.0,96.5,10.0,26.100000381469727
141.5,16.5,97.0,10.0,26.100000381469727
141.5,16.5,97.0,10.0,26.100000381469727
141.25,16.5,97.0,10.0,26.100000381469727
141.25,17.0,96.5,10.0,26.100000381469727
140.75,17.0,96.0,10.0,26.100000381469727
140.75,16.0,96.5,10.0,26.100000381469727
140.75,15.5,97.0,10.0,26.100000381469727
140.75,15.5,96.5,10.0,26.100000381469727
140.75,15.5,96.0,10.0,26.100000381469727
140.75,15.5,96.0,10.0,26.100000381469727
140.75,15.5,96.0,10.0,26.100000381469727
141.0,15.0,96.0,10.0,26.100000381469727
141.5,15.5,96.0,10.0,26.100000381469727
141.5,15.5,96.0,10.0,26.100000381469727
141.5,15.0,96.0,10.0,26.100000381469727
141.5,15.0,96.0,10.0,26.100000381469727
142.0,15.0,96.0,10.0,26.100000381469727
141.75,15.0,96.0,10.0,26.100000381469727
141.75,15.0,96.0,10.0,26.100000381469727
141.0,15.0,96.0,10.0,26.100000381469727
141.0,15.0,96.0,10.0,26.100000381469727
140.75,15.0,96.0,10.0,26.100000381469727
140.75,15.0,96.0,10.0,26.100000381469727
139.5,15.0,96.0,10.0,26.100000381469727
136.75,14.5,96.0,10.0,26.100000381469727
136.75,15.0,96.0,10.0,26.100000381469727
135.5,14.5,96.0,10.0,26.100000381469727
135.5,14.5,96.0,10.0,26.100000381469727
135.0,14.5,96.0,10.0,26.100000381469727
135.0,14.5,96.0,10.0,26.100000381469727
134.5,14.5,96.0,10.0,26.100000381469727
134.5,16.0,96.0,10.0,26.100000381469727
134.25,13.5,96.0,10.0,26.100000381469727
133.0,15.5,96.0,10.0,26.100000381469727
133.0,15.0,96.0,10.0,26.100000381469727
133.75,17.0,96.0,10.0,26.100000381469727
133.75,17.5,96.0,10.0,26.100000381469727
135.25,16.0,96.0,10.0,26.100000381469727
135.25,16.0,96.0,10.0,26.100000381469727
137.25,15.0,96.0,10.0,26.100000381469727
138.25,15.0,96.0,10.0,26.100000381469727
138.25,14.5,96.0,10.0,26.200000762939453
139.5,16.0,96.0,10.0,26.200000762939453
139.5,15.5,96.0,10.0,26.200000762939453
139.75,15.0,96.0,10.0,26.200000762939453
140.0,15.0,96.0,10.0,26.200000762939453
140.0,17.0,96.0,10.0,26.200000762939453
140.75,19.0,96.0,10.0,26.299999237060547
140.75,20.0,96.0,10.0,26.299999237060547
139.25,19.5,96.0,10.0,26.299999237060547
139.25,18.0,96.0,10.0,26.299999237060547
139.5,17.0,96.0,10.0,26.299999237060547
138.5,17.5,96.0,10.0,26.299999237060547
138.5,17.5,96.0,10.0,26.299999237060547
138.5,18.5,96.0,10.0,26.299999237060547
138.5,18.0,96.0,10.0,26.299999237060547
136.25,20.5,96.0,10.0,26.299999237060547
